institution,lat,lng,instID
Carolina Memorial Hospital Chapel Hill,35.90344899999999,-79.0496517,3094
Mazandaran Heart Center,36.226239299999996,52.53186039999999,3095
InterMune Inc,37.693236999999996,-122.40575590000002,3096
Växjö University,56.8544846,14.830025699999998,3097
Universitiit Mainz,49.9926403,8.241555199999999,3098
Vrije Universiteit Amsterdam,52.333569,4.8674108,3099
Tel-Aviv Sourasky Medical Centre,32.080125800000005,34.7898816,3100
Groupe vétérinaire Chêne Vert Conseil,48.100204999999995,-1.402307,3101
Nam f Hanoi-French Hospital,21.0037203,105.840354,3102
Branch Bioanalytics and Bioprocesses (IZI-BB),52.4126,12.967410000000001,3103
Binzhou Medical University,37.459627000000005,121.461072,3104
Ferrara University,44.8334299,11.6262692,3105
Progenra Inc,40.0613827,-75.53952159999999,3106
Madou Sin-Lau Hospital,23.1802047,120.2327989,3107
"CDC, Fort Collins",40.57711339999999,-105.1496351,3108
B. R. Ambedkar Bihar University,26.1099393,85.3769264,3109
Bioqual Inc,39.1065444,-77.1878814,3110
CNRS-Universit e de Montpellier,43.6385909,3.864957899999999,3111
Hospital Infantil de Me´xico ''Dr. Federico Gómez'',19.4108089,-99.1519298,3112
Manatee Memorial Hospital,27.497000800000002,-82.5621403,3113
Penn State Milton S Hershey Medical Center,40.2643934,-76.6745953,3114
First Affiliated Hospital of Xinjiang Medical University,43.83859,87.58423599999998,3115
Fordham University & University of North Carolina,35.904912200000005,-79.04691340000001,3116
Jagiellonian University Collegium Medicum,50.0619874,19.933269,3117
Albert Einstein College of Medicine,40.852701200000006,-73.8463432,3118
The New York Academy of Sciences,40.713152,-74.0119064,3119
Ministry of Health and Medical Education,42.335885,-71.1008997,3120
University of Arizona Tucson,32.2318851,-110.9501094,3121
"Merck Vaccines, Merck & Co. Inc",36.111790299999996,-78.8455833,3122
AstraZeneca R&D,42.3972,-71.27788100000001,3123
NIH,39.0276968,-77.1366178,3124
CRCM,45.6233675,-72.94667969999998,3125
Università degli Studi di Firenze,43.7776426,11.259765,3126
Xi'an University of Architecture and Technology,34.2378333,108.96414709999999,3127
Universidad del Valle de México Campus Chapultepec. Ciudad de México,19.4012805,-99.2070023,3128
James Cook University,-19.3239872,146.7605092,3129
University of Chile,-33.444520399999995,-70.6509277,3130
Hangzhou Normal University,30.289532,120.00988600000001,3131
Nara Medical University Hospital,34.5037886,135.7926282,3132
Joint Base San Antonio-Fort Sam Houston,29.45127859999999,-98.45236750000001,3133
San Marco Veterinary Hospital,30.309452,-81.66072,3134
Union Medical College Hospital,39.912746399999996,116.4142481,3135
Universidade Federal da Bahia (UFBA),-13.003675999999999,-38.510012700000004,3136
NASA Johnson Space Center,29.5593451,-95.089998,3137
Peking University School of Nursing,39.983146999999995,116.35493899999999,3138
National Chia Yi University,23.468194399999998,120.484174,3139
Maharishi Markandeshwar University,30.251269300000004,77.0478949,3140
Devi Ahilya University,22.7163595,75.87191340000001,3141
Addenbrookes Hospital,52.1751006,0.1407275,3142
Georgia Regents University,33.4692335,-81.98836229999998,3143
Heilongjiang Bayi Agricultural University,46.588507,125.16314399999999,3144
Boeing Commercial Airplanes,47.5005904,-122.20723629999999,3145
University of Newcastle. Newcastle. NSW 2305,-32.8927718,151.7041775,3146
CNRS UMR3569,48.8476037,2.2639934,3147
Telethon Institute of Genetics and Medicine,40.8357615,14.1086487,3148
University of Gothenburg,57.698171900000006,11.971878,3149
University Hospital of Larissa,39.610775200000006,22.3858027,3150
Taipei Medical University Hospital,25.0270409,121.5631091,3151
US Environmental Protection Agency,28.463046600000002,-81.4609663,3152
Houghton Laboratory! Houghton,44.335095700000004,-84.79779079999999,3153
TIB MOLBIOL,40.202354,-74.254751,3154
The Chinese University of Hong,22.419625,114.2067606,3155
Hwa-Sun,35.0645029,126.9864799,3156
Western University of Health Sciences,34.0580124,-117.7470106,3157
Xihua University,30.778621,103.961236,3158
Unioersiry of Surrey,51.2427533,-0.5877755,3159
Ibis Biosciences,42.0572708,-87.67408429999998,3160
Beaufour-IPSEN,37.6756701,-122.38481999999999,3161
IRCCS Policlinico San Matteo,45.19623379999999,9.1488111,3162
Sanofi Pasteur,41.0912226,-75.323996,3163
Kashan University of Medical Sciences,34.0141124,51.40565230000001,3164
University of Helsinki,60.1726348,24.9510419,3165
Helmholtz Zentrum Munich,48.22247249999999,11.5896278,3166
City University,47.617539,-122.34440740000001,3167
North Central Region,42.161909200000004,-92.0341307,3168
Guangdong Ocean University,21.148332,110.302973,3169
GD Animal Health,52.23778679999999,6.199908799999998,3170
Alfaisal university,24.6633117,46.677254,3171
Chinese Academy 9 of Medical Sciences & Peking Union Medical College,39.911431,116.41481,3172
Hill Top Industrial Estate,41.2807964,-96.0430751,3173
CureVac AG,42.3507402,-71.0509375,3174
Fondation Mérieux,38.905393200000006,-77.0350156,3175
CAMS&PUMC,39.911431,116.41481,3176
Al-Khoud,23.595769,58.154921400000006,3177
Università Cattolica del Sacro Cuore,41.9332266,12.428160400000001,3178
SIGA Technologies Inc,40.7653991,-73.96931509999999,3179
Taiwan Environmental Protection Administration,25.0385149,121.5076439,3180
St. Kitts and Nevis,17.357822,-62.782998,3181
INRA-CNEVA-ENVA,48.813579499999996,2.4221029,3182
University of the Philippine Los Baños,14.164849100000001,121.24126340000001,3183
King Salman Armed Forces Hospital (NWAFH),28.349443800000003,36.5957527,3184
Universidade Estadual de Campinas (UNICAMP),-22.8184393,-47.0647206,3185
Huaihua University,27.572972999999998,110.023094,3186
University of Aldo Moro of Bari,41.120554600000006,16.868474499999998,3187
National Institute for Parasitic Disease,39.0024279,-77.1022007,3188
Erasmus University Medical Center,51.9108848,4.4678540999999985,3189
Kenya Medical Research Institute -Center for Global Health Research,36.007203499999996,-78.93382249999998,3190
University of Lausanne,46.5210895,6.5801606,3191
IRCCS Istituto Ortopedico Galeazzi,45.523162,9.174005000000001,3192
Bogaziçi University,41.0847571,29.0510399,3193
Swiss Light Source at Paul Scherrer Institute,47.534425799999994,8.221295999999999,3194
Silver Spring,38.99066570000001,-77.026088,3195
Brenntag Biosector,55.852582999999996,12.065853,3196
Greenville Health System,34.8224338,-82.25587420000001,3197
Transgene S.A,48.5242703,7.742815999999999,3198
BRAI,40.757234499999996,-73.9803859,3199
Servicio Cántabro de Salud,43.4583343,-3.8339205,3200
Instituto de Higiene,-34.8932344,-56.1501846,3201
Medical Univer-sity of South Carolina,32.785049300000004,-79.9478413,3202
Royal Free and University College Medical Schools,51.5235146,-0.1350874,3203
Instituto de Investigaciones Biomedicas de la Universidad de Carabobo (BIOMED-UC),10.2845832,-67.5727728,3204
Universite Catholique de Louvain,50.66968749999999,4.615590900000001,3205
King Khalid University,18.2477261,42.5610112,3206
Miaoli County,24.560159,120.82142649999999,3207
Atlantic Veterinary College,46.255253,-63.13671499999999,3208
Health Protection Research Unit in Emerging and Zoonotic Infections at University of Liverpool,53.40803039999999,-2.9640388,3209
Butantan Institute,-23.567754,-46.7187768,3210
USC School of Medicine,34.061138,-118.2057365,3211
Erasmus MC Rotterdam,51.9108848,4.4678540999999985,3212
University of Colorado Denver,39.746359600000005,-105.002342,3213
"ElanTech, Inc",38.999675700000004,-76.89588549999998,3214
CONICET-Universidad de Belgrano (UB),-34.5639014,-58.443818500000006,3215
Korea Advanced Institute of Science and Technology,36.372142700000005,127.36039,3216
Altona Diagnostics GmbH,53.549631000000005,9.9464636,3217
University of Naples Federico II°,40.8454073,14.2577342,3218
Instituto Nacional de Cancerología,19.2892389,-99.1603831,3219
Children's Hospital No,29.9177783,-90.1280577,3220
Technische Universität Berlin,52.5125322,13.3269446,3221
Gazi University,39.9396355,32.8223059,3222
Bernhard Nocht Institute for Tropical Medicine,53.546769999999995,9.96487,3223
Beijing Normal University,39.9619537,116.3662615,3224
Emma Children's Hospital AMC,35.5249789,-97.543627,3225
Beijing University,39.986913,116.30587390000001,3226
Icahn School of Medicine at Mount Sinai,40.78986949999999,-73.9533616,3227
Southern Methodist University,32.8412178,-96.7845175,3228
"Boehringer Ingelheim Pharmaceuticals, Inc",39.993812,-83.117266,3229
Hong Kong Polytech-nic University,22.3039347,114.1797311,3230
Prophyl Ltd,45.990856,18.683634,3231
Subsecretaría de Prevención y Promoción de la Salud,19.4224116,-99.1755056,3232
Henan University School of Medicine,34.808921000000005,114.369752,3233
HBI Corporation,29.7417223,-95.4849672,3234
Janelia Farm Research Campus,39.0714096,-77.4642701,3235
Hospital Privado Clínica Santa Sofía,10.474337199999999,-66.8425364,3236
University of Tunis Elmanar. Bab Saadoun-Jabbary PC,36.82930899999999,10.146268,3237
Ambulatorio Veterinario Alba,42.6611688,13.696512099999998,3238
Monash Health,-37.920719500000004,145.1236105,3239
United Nations Food and Agriculture Organization (FAO),38.902957,-77.047228,3240
University of Siena,43.319966799999996,11.3330655,3241
National Institute of Technical Teachers' Training and Research,12.9786225,77.5861807,3242
ZOLL Medical Corporation,42.584699,-71.3130934,3243
CBS-KNAW Fungal Biodiversity Centre,52.0894247,5.1768621,3244
"DNA Technologies, Inc",41.6961799,-91.614794,3245
Tulane University,29.940728200000002,-90.1203167,3246
University of Iowa Carver College of Medicine,41.663082,-91.5452745,3247
University of Massachusetts-Amherst,42.3867598,-72.5300515,3248
The First Affiliated Hospital of Nanjing Medical University,32.045757,118.773849,3249
Miembros del Grupo de Respiratorio de SMMFYC. a Centro de Salud Villanueva de la Cañada. Madrid. b Centro de Salud Alicante. Madrid. c Centro de Salud Castillo de Uclés. Madrid,40.4316264,-3.6232165999999997,3250
Universitat de les Illes Balears,39.641222,2.645559,3251
Taylor University,40.4558636,-85.49885379999998,3252
Heinrich-Heine-University of Dü sseldorf,51.192123200000005,6.7944178,3253
Yuli Hospital,41.7541227,-72.6791793,3254
The Johns Hopkins University School of Medicine,39.2992161,-76.59337990000002,3255
The University of Melbourne and Royal Melbourne Hospital,-37.7989153,144.95617,3256
Mountaire Farms Inc,38.6014534,-75.2707432,3257
Razi Vaccine and Serum Research Institute,35.8430416,50.92717329999999,3258
Kaohsiung Chang-Gung Memorial Hospital,22.649620000000002,120.3561418,3259
Saudi Board of Community Medicine,24.742168600000003,46.762035600000004,3260
Georgetown University,38.9076089,-77.07225849999998,3261
Jalan UMS,6.033610400000001,116.1373885,3262
UMR 7372CNRS -Université de La Rochelle,46.160329,-1.151139,3263
The Chinese University of Hong Kong SAR,22.419625,114.2067606,3264
CBER Food and Drug Administration Rockville,39.06701210000001,-77.1291643,3265
Virginia Health Department,37.537178999999995,-77.431758,3266
National Cancer Institute,42.0053528,-88.01697,3267
The Fran-cis Crick Institute,51.5316498,-0.12874549999999998,3268
Hahn-Schickard,48.7434796,9.0987685,3269
Incheon Medical Center,37.478525899999994,126.6685039,3270
New York State Department of Health Albany,42.65109879999999,-73.7589066,3271
University of Gdańsk,54.3961355,18.5743202,3272
Royal Melbourne Hospital,-37.7989153,144.95617,3273
Istituto Zooprofilattico SperimentaEe deila Sardegna,40.717213,8.569443199999998,3274
BGI-Shenzhen,22.5907162,114.2644747,3275
Shanghai Jiao Tong University School of Medicine,31.21234,121.470674,3276
LSU Agricultural Center,30.1348,-93.2113959,3277
Dow Chemical U.S.A,43.6064371,-84.2186224,3278
Queensland Institute of Medical Research,-27.449561,153.027266,3279
CSIC (CNB-CSIC),40.5445409,-3.6897842000000005,3280
Shandong Xiehe University,36.801711,117.19649199999999,3281
University of South Carolina,33.9937575,-81.0299186,3282
Duke-National University of Singapore Medical School,1.2810888999999999,103.8342537,3283
Huddinge Hospital,59.2214329,17.936594,3284
Mangiagalli e Regina Elena,45.4576541,9.2001109,3285
Sino Biological Inc,40.07069,-75.46439699999998,3286
Trent Centre,44.30213759999999,-78.31989870000001,3287
San Diego State University San Diego,32.7759894,-117.07125330000001,3288
Environmental Science and Forestry,43.0345102,-76.1366182,3289
Université Paris V-hôpital Antoine-Béclère,48.8507603,2.3412757,3290
TWINCORE,33.324335999999995,-111.69981899999999,3291
Queen Elizabeth II Health Sciences Centre,42.960347999999996,-81.226628,3292
Sungkyunkwan University School of Medicine,37.5804999,127.00136100000002,3293
National Agricultural Research Organization,0.05893300000000001,32.4780362,3294
Indian Veterinary Research Institute-Izatnagar,28.3904755,79.43579709999999,3295
Sección de Neumología. Hospital de Navarra. Pamplona,42.8047921,-1.6676526999999999,3296
Animal Health Division,38.581542799999994,-92.1971315,3297
Sher-e-Kashmir University of Agricultural Sciences & Technology of Kashmir,34.1454335,74.8781542,3298
National Cancer Centre,42.284519,-83.7314497,3299
Guro Hospital,37.49221729999999,126.88494779999999,3300
University of Cape Coast,5.1035059999999985,-1.282483,3301
University of Erlangen-Nü rnberg,49.5978804,11.0045507,3302
NINDS,39.0038153,-77.1011415,3303
Johannes-Gutenberg-University,49.9926403,8.241555199999999,3304
University of Pavia,45.1867055,9.1568417,3305
Royal Children's Hospital Melbourne,-37.794054100000004,144.9489419,3306
University of Vigo,42.169763200000006,-8.6845784,3307
Marine on St. Croix,45.1984344,-92.770531,3308
The Johns Hopkins Medical Institutions,39.2992161,-76.59337990000002,3309
Eastern Illinois University,39.4781324,-88.17599240000001,3310
Friedrich-Alexander-Universität Erlangen-Nü rnberg,49.5978804,11.0045507,3311
Mahatma Gandhi Central University,26.646533299999998,84.90592869999998,3312
NERC Centre for Ecology & Hydrology,54.00927289999999,-2.7868413,3313
University of Córdoba,37.8846901,-4.7885028,3314
Complejo Asistencial Universitario de Salamanca,40.9640946,-5.673278499999999,3315
Boehringer-Ingelheim Pharma GmbH & Co. KG,37.550878600000004,-122.06506,3316
The Third Affiliated Hospital of the Medical College of Xi'an Jiaotong University,34.250803000000005,108.98369299999999,3317
Singhania University,28.132303000000004,75.9540123,3318
Aalborg University,57.0145665,9.9818527,3319
National Health Institute Doutor Ricardo Jorge,38.7643785,-9.164153500000001,3320
Pokfulam Hong Kong,22.2679201,114.1290719,3321
Universidad de Valencia,39.471731,-0.372596,3322
Secretaría de Salud del Distrito Federal,19.3959802,-99.1728417,3323
Swiss Institute of Bioinformatics Geneva,46.193554,6.1511773000000005,3324
University of Reading,51.4414205,-0.9418156999999999,3325
United States ‡ J. Craig Venter Institute,39.1036613,-77.1989552,3326
Universidade Estadual de Londrina (UEL),-23.324191199999998,-51.200354700000005,3327
Myongji Hospital,37.642134000000006,126.8312317,3328
Hospital de la Santa Creu i,41.3807945,2.1700774,3329
NHS Foundation Trust & King's College London,51.468140399999996,-0.0938548,3330
Universiti Sains Malaysia Health Campus,5.3559337,100.3025177,3331
Air Force Engineering University,34.273796999999995,109.036171,3332
Capital Pediatric Research Institute,30.3048078,-97.7041465,3333
Quaid I Azam University,33.747648,73.13812100000001,3334
Federal University of Parana -UFPR,-25.426908100000002,-49.2617658,3335
Chang Gung Memorial Hospital and Chang Gung University,25.061085000000002,121.367572,3336
National Animal Disease Center-ARS-USDA,42.0426864,-93.5757293,3337
Sungshin Women's University,37.59272,127.016544,3338
University of Granada,37.183946399999996,-3.6010072999999996,3339
"Hôpital Ste-Justine, l'Université de Montréal",45.503253799999996,-73.6239743,3340
Botswana Predator Conservation Project,-19.9790676,23.4241868,3341
Nottingham Respiratory Biomedical Research Unit,52.99069720000001,-1.1597978999999998,3342
Beth,47.6821139,-122.34475559999998,3343
Tropical Medicine Unit. Hospital de Poniente (El Ejido,36.7532877,-2.8038256,3344
St. Louis University,38.6346955,-90.2340587,3345
University of Alabama at Birmingham Birmingham,33.5019893,-86.8064433,3346
ISI Foundation,40.75443679999999,-73.9821542,3347
Korea Institute of Science & Technology,37.59842200000001,127.043023,3348
The Walter and Eliza Hall Institute of Medical Research,-37.79806000000001,144.95603799999998,3349
Newcastle University,54.979187100000004,-1.6146608,3350
The Radboud University Nijmegen Medical Centre,51.823572799999994,5.861181200000001,3351
Columbia University Medical Center,40.8411304,-73.9408887,3352
Huizhou Central Hospital,23.08295,114.39889699999999,3353
North Hospital,39.248492,-94.6484274,3354
National Institute of Public Health of Mexico,19.2891535,-99.15539770000001,3355
Senri Kinran University,34.8261611,135.51465100000001,3356
Vera Cruz Hospital,26.0828986,-98.280171,3357
Na-tional Institute for Occupational Safety and Health,39.6552559,-79.95449380000002,3358
University of Cordoba,37.8846901,-4.7885028,3359
Agilent Technologies,40.03746029999999,-105.22446289999999,3360
Yanbian University Hospital,42.912077399999994,129.5120659,3361
Seoul National University Children's Hospital,37.406106,126.97146000000001,3362
"AbbVie, Inc",42.33401780000001,-87.83787939999998,3363
Julius-Maximilians-University,49.7881814,9.935260000000001,3364
Sicilia A. Mirri,38.1035183,13.336114300000002,3365
INRS-Institut Armand Frappier,45.54386239999999,-73.7205627,3366
Medical University of Gdansk,54.36631189999999,18.6293965,3367
University of Hamburg,53.56656410000001,9.9846195,3368
The Johns Hopkins University School ofMedicine,39.2992161,-76.59337990000002,3369
Scripps Translational Science Institute,32.8938033,-117.24267179999998,3370
SISSA,25.677990899999998,-100.32372020000001,3371
UFCSPA,-30.031350500000002,-51.2207704,3372
F. Hoffmann-La Roche Ltd,43.60678069999999,-79.75277690000001,3373
Indian Institute of Technology Roorkee,29.86487439999999,77.89645829999998,3374
Jomo Kenyatta University of Science and Technology,-1.0891064,37.010508,3375
Barwon Health,-38.152091999999996,144.3652983,3376
Hospital Universitario Dr. Peset,39.452493700000005,-0.39369499999999996,3377
Ecole Nationale Vétérinaire d'Alfort (Robin,48.812691,2.422966,3378
Paulista University,-7.943359800000001,-34.8787326,3379
Morgan State University,39.343795899999996,-76.5843847,3380
China National Bio-Protection Engineering Center of China,38.21304689999999,116.803422,3381
State University of New York at Buffalo School of Medicine and Biomedical Sciences,42.89963789999999,-78.8695205,3382
UMCU University Medical Centre Utrecht,52.0865646,5.1799130999999985,3383
Shanghai HyCharm Inc,31.230415999999998,121.473701,3384
Mount Sinai Hospital and University of Toronto,43.6576736,-79.3909438,3385
Sir William Dunn School of Pathology,51.759440100000006,-1.2515133999999999,3386
Korea Institute of Toxicology,36.3879348,127.3616317,3387
The Johns Hopkins University,39.329901299999996,-76.62051770000001,3388
"William Beaumont Hospital, Royal Oak",42.5145386,-83.1926244,3389
niigata University,37.867708799999996,138.9418977,3390
ShanXi Agricultural University,37.424442,112.57843899999999,3391
Univenit6 Paris Vl,48.847103600000004,2.3574990000000002,3392
University of Canberra,-35.23843,149.0842616,3393
Booth Hall Children's Hospitul,53.5243917,-2.2043783,3394
University of Orléans,47.8445744,1.9336965,3395
Geneva University Hospitals,41.7996624,-80.96184010000002,3396
East Carolina University Brody School of Medicine,35.6100109,-77.40313239999998,3397
CHUV,45.62026669999999,-72.9655581,3398
Réseau International des Instituts Pasteur,48.8403734,2.3112487999999995,3399
Augustana College,41.5032718,-90.55149200000001,3400
Bangladesh Livestock Research Institute,23.8886525,90.27385890000001,3401
Universitat Autò noma de Barcelona,41.5028381,2.1027052000000004,3402
"Kirin Pharma Co., Ltd",40.3174271,-74.6467593,3403
University of Southern Calijomia School of Medicine,34.061138,-118.2057365,3404
King's College London (Institute of Psychiatry),51.47032120000001,-0.08978069999999999,3405
Aix Marseille Univ,43.280991,5.350097799999999,3406
University of Bolton,53.5728,-2.437961,3407
Columbia University,40.8075355,-73.96257270000001,3408
Scientific Institute of Public Health (WIV-ISP),50.824219899999996,4.3819183,3409
SRI International,38.894563,-77.07016800000001,3410
The University of 34,44.602382,-75.183458,3411
University of Louisville,38.2122761,-85.75850229999998,3412
"Instituto Cajal, C.S.I.C",40.4482422,-3.6802321000000005,3413
Beni-Suef University,29.082828999999997,31.102180999999998,3414
The State Hospital),29.357877399999996,-98.4493751,3415
National Yang Ming University,25.123002,121.513702,3416
Escola de Veteriná ria da Universidade Federal de Minas Gerais,-19.8702008,-43.9712763,3417
National Chung-Hsing University,24.123552,120.675326,3418
Oslo University Hospital Rikshospitalet and University of Oslo,59.94924049999999,10.715081800000002,3419
Erasmus University Medical Center Rotterdam,51.9108848,4.4678540999999985,3420
St Vincent's Institute,30.307205199999995,-81.68987309999999,3421
Hamamatsu University,34.7689853,137.74232869999997,3422
Aggeu Magalhães Institute,-8.048956299999999,-34.9489414,3423
Carolina University,35.904912200000005,-79.04691340000001,3424
Ankara Numune Education and Research Hospital,39.8833254,32.7625117,3425
London Borough of Hackney,51.573445,-0.07243759999999999,3426
University of Alabama at BirminghamU.S.A.) and ' Secretech Inc,33.5019893,-86.8064433,3427
Dalian University of Technology,38.880381,121.529021,3428
University of Utah School of Medicine,40.7698752,-111.83553119999999,3429
Midwest Veterinary Services,41.857946000000005,-96.44511440000001,3430
Johns Hopkins,39.329901299999996,-76.62051770000001,3431
Indian Institute of Science,13.0218597,77.5671423,3432
Norwegian Institute for Nature Research,63.41407599999999,10.4066231,3433
Albert Schweitzer Hospital,-0.6795561,10.229127900000002,3434
National Cheng Kung University,22.998841600000002,120.2195148,3435
Unidad de Gestión Clínica de Microbiología. Hospital Universitario Puerta del Mar. Cádiz,36.5089533,-6.278229899999999,3436
The University of Liverpool,53.40478239999999,-2.9652990000000004,3437
UNICEF,40.750386299999995,-73.96996329999999,3438
Kantonsspital St.Gallen,47.4306535,9.3874194,3439
Queen Mary University,51.5240671,-0.0403745,3440
Consorci Sanitari Parc Taulí,41.55674399999999,2.110935,3441
Rostov State Medical University,47.2274797,39.736718700000004,3442
Albert-Ludwigs-University Freiburg,47.9935441,7.845949599999999,3443
"Convalife (Shanghai) Co., Ltd",31.230415999999998,121.473701,3444
University of Vermont Robert R. Larner College of Medicine,44.47825659999999,-73.1937427,3445
Unioersity of Wfirzbur~ D,49.7881814,9.935260000000001,3446
University Maastricht,50.8471422,5.6864016999999984,3447
Zentrum für Marine Tropenökologie,53.108019999999996,8.845979999999997,3448
Lady Davis Institute at the Jewish General Hospital,45.4968796,-73.6296469,3449
The University of Kansas,38.9543439,-95.25579609999998,3450
Assam Agricultural University,26.724798600000003,94.1956079,3451
Al-Imam Muhammad Ibn Saud Islamic University,24.807246600000003,46.69839899999999,3452
University of Stirling,56.14541189999999,-3.9205712999999998,3453
Rush University,41.8735131,-87.668852,3454
Leeds Metropolitan University,53.8036425,-1.5474291999999998,3455
Hospital Clínic,31.721850399999997,-99.9608954,3456
Justus-Liebig-Universität Gießen,50.5804674,8.677140300000001,3457
Uni6ersity of Virginia School of Medicine,38.031912899999995,-78.49918149999998,3458
East China Normal University,31.227666999999997,121.406829,3459
Liaoning University of Traditional Chinese Medicine,41.831508,123.433675,3460
North Manchester General Hospital,53.51849250000001,-2.2301193,3461
Research Institute of Scripps Clinic,32.8938033,-117.24267179999998,3462
Loyola University,41.9987765,-87.6582585,3463
The People Hospital of Guangxi Zhuang Autonomous Region,22.8039037,108.3282918,3464
University of Ghent,51.05278,3.708958999999999,3465
University of Virginia,38.0335529,-78.5079772,3466
"Venture Laboratories, Inc. Lexington",38.0793357,-84.49530100000001,3467
Thammasat University Hospital,14.0734737,100.6152168,3468
Antoni van Leeuwenhoek Hospital,52.3495188,4.825849099999999,3469
Minzu Hospital of Guangxi Zhuang Autonomous Region,22.8039037,108.3282918,3470
Medical University of Vienna,48.2196989,16.3515215,3471
Sokoine University of Agriculture,-6.852146799999999,37.6576292,3472
University of Applied Sciences Leiden,52.167555799999995,4.4709234,3473
"Academy of Sciences of the Czech Republic, v.v.i",50.0815573,14.414531400000001,3474
Centre National de la Recherche Scientifique and Université de la Méditerranée,48.8476037,2.2639934,3475
Key Laboratory of Botanical Pesticide R & D in Shaanxi Province,35.3939908,109.18800470000001,3476
Promoció n y Protecció n de la Salud,40.7127753,-74.0059728,3477
Government of the Hong Kong SAR,22.3258736,114.20357859999999,3478
Guangdong Entomological Institute,23.3790333,113.7632828,3479
Azienda Ospedaliero-Universitaria di Parma,44.800470700000005,10.309021000000001,3480
Xiamen University Tan Kah Kee College,24.366851999999998,118.048098,3481
Fundación Ciencia & Vida,-33.472923,-70.617417,3482
Silvia Children's Hospital,36.0901424,-80.26856289999998,3483
Taipei Hospital,25.042876,121.459672,3484
American University of Beirut-Medical Center,33.897884999999995,35.486152000000004,3485
The George Institute for Global Health,36.007203499999996,-78.93382249999998,3486
Siam University,13.7206139,100.4533145,3487
Artemis One Health Research Foundation,51.9936693,4.386648200000001,3488
Lamar Fish Health Center,41.015952,-77.532563,3489
Western Sydney University,-33.8159268,151.0055874,3490
ST Lucia,13.909444,-60.97889300000001,3491
Shaoyang Hospital of University of South China,27.23895,111.467674,3492
Osaka University Medical School,34.81881920000001,135.526373,3493
University of Miami,25.7178924,-80.2746368,3494
Present Address: Moredun Research Institute,55.857337699999995,-3.1955754,3495
Sichuan Normal University,30.663771999999998,104.025472,3496
University of Khartoum,15.609365300000002,32.541711199999995,3497
Sunderland Royal Hospital,54.90257159999999,-1.4088356000000002,3498
Instituto Nacional de Enfermedades Respiratorias,19.292180300000002,-99.1590142,3499
National Research Council Canada,45.4460375,-75.61965179999999,3500
Jilin Univrsity,43.825720000000004,125.28501609999998,3501
Tel-Hashomer,32.042658,34.855893,3502
University Medicine Rostock,54.075544799999996,12.1035044,3503
Uganda Virus Research Institute,0.07569189999999999,32.4574649,3504
Combi Corporation,33.9545859,-118.3739885,3505
Shandong Institute of Veterinary Drug Quality Inspection,35.893956599999996,117.92490020000001,3506
Washington State Public Health Laboratories,47.7380761,-122.31077909999999,3507
The Royal Hospital,45.389005600000004,-75.7301564,3508
University College of Applied Sciences,31.497749600000006,34.436691100000004,3509
ICTP South American Institute for Fundamental Research,-23.5243549,-46.66562529999999,3510
North Carolina State Uni6ersity,35.7846633,-78.6820946,3511
Mahidol Oxford Tropical Medicine Research Unit,13.7661739,100.5336268,3512
University of Florida,29.643632500000002,-82.3549302,3513
Hahnemann School of Medicine,39.9575951,-75.1637725,3514
Universiteit Antwerpen-University Hospital Antwerp,51.2228097,4.4102318,3515
The University of Georgia,33.9480053,-83.37732209999999,3516
Jiroft University of Medical Sciences,28.601779800000003,57.829327600000006,3517
Sanofi pasteur,41.0912226,-75.323996,3518
Shandong University of Traditional Chinese Medicine,36.650156,117.04613799999998,3519
ANSES-INRA-ENVA,48.813579499999996,2.4221029,3520
Unité Mixte de Recherche Centre National de la Recherche Scientifique (CNRS,48.8476037,2.2639934,3521
Prince of Songkhla University,7.006417900000001,100.4992064,3522
University of Bahrain,26.0509509,50.513422999999996,3523
Wageningen Bioveterinary Research,52.55079019999999,5.4877112,3524
UNESP -Univ. Estadual Paulista,40.0021624,-83.01688759999998,3525
King Sand University,24.725202600000003,46.6236596,3526
302 Military Hospital of China,39.884375399999996,116.27861850000001,3527
University of Eastern Finland,62.893660100000005,27.6392295,3528
hôpital Hôtel-Dieu,46.81487,-71.1773262,3529
Universita degli Studi della Tuscia,42.413302400000006,12.112277800000001,3530
Politecnico di Torino,45.063231200000004,7.662325599999999,3531
The University of Adelaide,-34.920603,138.60622769999998,3532
Hospital Authority Building,22.3243596,114.18321909999999,3533
Wannan Medical College,31.343319,118.37265900000001,3534
Deutsches Primatenzentrum -Leibniz Institute for Primate Research,51.56097030000001,9.952894500000001,3535
Ramkhamhaeng University,13.756201800000001,100.61880490000001,3536
Third affiliated hospital of the Sun Yat-sen University,23.134922,113.341222,3537
Jiangsu University School of Medical Technology,32.19932,119.514279,3538
Muséum National d'Histoire Naturelle/Centre National de la Recherche Scientifique,48.8418666,2.3563799,3539
Università di Brescia,45.537836999999996,10.217297,3540
Regis University School of Pharmacy,39.7896167,-105.0299278,3541
Yuanpei University,24.776336999999998,120.94282959999998,3542
BI Norwegian Business School,59.9484015,10.7685565,3543
Sanjay Gandhi Post Graduate Institute of Medical Sciences,26.743543900000002,80.94520639999998,3544
University of California,37.8718992,-122.2585399,3545
National b~stitutes of Health,38.9998262,-77.1011702,3546
"Laboratory of Virology, ""Sapienza"" University of Rome",41.9037626,12.514438400000001,3547
ICSN-CNRS,48.8476037,2.2639934,3548
